3322;Swiping Up
39023;No gesture
6208;Thumb Up
36138;Doing other things
29326;Thumb Up
18875;Stop Sign
78198;Doing other things
56582;Zooming In With Full Hand
104230;No gesture
111645;Swiping Right
105629;Swiping Right
103648;No gesture
52563;Thumb Up
15569;Swiping Up
109819;Swiping Right
13431;Doing other things
147483;No gesture
100086;Thumb Up
125637;Stop Sign
60352;Doing other things
73967;Swiping Right
3082;Doing other things
86543;Doing other things
121077;Zooming In With Full Hand
343;Swiping Right
66596;Doing other things
24638;Zooming In With Full Hand
145438;Swiping Up
86484;No gesture
48240;Doing other things
89023;Thumb Up
26568;Doing other things
70340;Stop Sign
100080;Swiping Right
83343;Doing other things
54053;Swiping Right
46984;Doing other things
92051;Swiping Right
95688;Doing other things
22264;Doing other things
54485;Swiping Up
126604;Zooming In With Full Hand
70454;Zooming In With Full Hand
32930;Doing other things
6926;Thumb Up
140387;No gesture
10107;No gesture
105142;Thumb Up
3609;Doing other things
66388;No gesture
58299;Swiping Up
103673;Doing other things
105109;Stop Sign
120783;Swiping Right
90828;Doing other things
14833;Doing other things
69579;Zooming In With Full Hand
7518;Doing other things
86909;No gesture
17439;Zooming In With Full Hand
26276;Thumb Up
21247;No gesture
36009;Doing other things
79850;Zooming In With Full Hand
88993;Swiping Up
134797;Swiping Up
127791;Swiping Right
112536;Swiping Up
62404;Swiping Up
33161;Swiping Up
137152;No gesture
97343;Swiping Right
135166;Doing other things
132188;Stop Sign
37804;Thumb Up
119491;Doing other things
53861;Swiping Right
59009;Doing other things
51617;Zooming In With Full Hand
24033;Stop Sign
78756;Doing other things
91973;Doing other things
141296;Swiping Up
66993;Zooming In With Full Hand
126196;No gesture
93807;Thumb Up
7585;Swiping Right
45803;Doing other things
13521;No gesture
106581;Stop Sign
26102;Zooming In With Full Hand
112119;Doing other things
46889;Zooming In With Full Hand
139309;Doing other things
73282;Thumb Up
36322;Swiping Right
54225;Zooming In With Full Hand
37867;Doing other things
17913;Swiping Up
103039;Swiping Right
67395;Doing other things
14147;No gesture
111170;No gesture
118096;Thumb Up
138801;Swiping Right
119526;Doing other things
90944;Zooming In With Full Hand
104776;Zooming In With Full Hand
116978;Doing other things
94580;Stop Sign
94806;Stop Sign
140963;No gesture
11973;Thumb Up
93916;Stop Sign
47033;Doing other things
147462;Stop Sign
77535;Swiping Up
49469;Swiping Up
13199;Zooming In With Full Hand
2030;No gesture
26323;No gesture
76664;Swiping Right
76015;Doing other things
71411;Doing other things
13166;No gesture
87330;No gesture
85469;Swiping Right
13890;Swiping Right
114623;Swiping Up
22697;Doing other things
93289;Swiping Up
71312;No gesture
60916;Doing other things
143949;Swiping Up
105340;No gesture
40333;Swiping Up
114918;Stop Sign
102428;Swiping Right
105160;No gesture
107063;Swiping Up
40010;No gesture
5886;No gesture
126046;Zooming In With Full Hand
88270;No gesture
123075;Stop Sign
102190;Doing other things
98555;Thumb Up
128045;Doing other things
16864;Thumb Up
48122;Swiping Right
148061;Swiping Right
45863;No gesture
116587;Doing other things
11025;Thumb Up
55665;Thumb Up
28488;Stop Sign
37233;Doing other things
87271;Zooming In With Full Hand
68707;Doing other things
49338;Zooming In With Full Hand
139575;Doing other things
143459;Stop Sign
35227;Swiping Up
80120;Thumb Up
54852;Swiping Right
57691;Stop Sign
137912;Doing other things
131336;Swiping Right
141404;Stop Sign
135294;Swiping Right
89467;Doing other things
34159;Doing other things
34711;Swiping Up
4958;Thumb Up
109166;Swiping Up
84870;Zooming In With Full Hand
63132;No gesture
133387;No gesture
102394;Stop Sign
97798;Stop Sign
1067;Swiping Up
140512;Swiping Right
23983;No gesture
32969;No gesture
64167;Zooming In With Full Hand
18669;Swiping Up
139696;Doing other things
104692;Thumb Up
107909;Swiping Up
58560;Zooming In With Full Hand
2622;Swiping Up
144034;Swiping Up
122548;Doing other things
134362;Doing other things
3937;Swiping Up
2201;Doing other things
105620;Doing other things
103646;Zooming In With Full Hand
91519;Doing other things
35779;No gesture
137035;Doing other things
41303;No gesture
62514;Doing other things
52622;Doing other things
6523;Swiping Up
128914;Doing other things
79371;Doing other things
41424;Zooming In With Full Hand
37073;No gesture
96502;Thumb Up
9966;Doing other things
78101;Doing other things
90118;Zooming In With Full Hand
85100;Doing other things
82564;Stop Sign
21643;Zooming In With Full Hand
105865;Doing other things
35153;Swiping Right
34786;Thumb Up
100843;Swiping Right
91586;No gesture
74776;Doing other things
6671;Swiping Right
124654;Swiping Right
37942;No gesture
103675;Swiping Up
20242;No gesture
138870;Doing other things
114347;Swiping Up
73925;Thumb Up
131558;Zooming In With Full Hand
4850;No gesture
123745;Stop Sign
6744;Swiping Up
112432;Swiping Up
3252;No gesture
26272;Swiping Right
16480;Doing other things
8598;Swiping Up
40123;Doing other things
8764;Thumb Up
14635;Thumb Up
75366;Thumb Up
127334;Stop Sign
140857;Swiping Up
125582;Swiping Up
32587;Stop Sign
109597;Swiping Up
75021;Doing other things
62860;Stop Sign
129784;Zooming In With Full Hand
70144;Thumb Up
1489;Zooming In With Full Hand
111474;No gesture
57223;Zooming In With Full Hand
144513;Zooming In With Full Hand
100106;Swiping Right
21873;Doing other things
80437;Thumb Up
39954;Doing other things
44610;Swiping Up
2276;Doing other things
54063;Zooming In With Full Hand
58563;Thumb Up
23102;Doing other things
32268;Doing other things
15187;Doing other things
66784;Swiping Up
23401;Doing other things
21263;Doing other things
144888;Stop Sign
37858;Doing other things
105935;No gesture
27522;Zooming In With Full Hand
75511;Thumb Up
79602;Doing other things
26331;Doing other things
86895;Swiping Right
113754;Swiping Up
126511;Doing other things
43504;Stop Sign
145906;Stop Sign
81880;Thumb Up
98801;Doing other things
117890;Swiping Right
80464;No gesture
24269;Swiping Up
93037;Swiping Right
46733;Swiping Right
141545;Thumb Up
33319;No gesture
102602;Doing other things
118196;Thumb Up
60463;Zooming In With Full Hand
97747;Swiping Up
89740;Doing other things
111322;Doing other things
72577;Thumb Up
31933;Zooming In With Full Hand
130430;Stop Sign
146179;Doing other things
137826;Swiping Up
97941;Swiping Right
143892;Zooming In With Full Hand
79385;Doing other things
40652;Zooming In With Full Hand
99579;Doing other things
31379;Doing other things
97358;Doing other things
120649;No gesture
2600;Doing other things
103203;Swiping Up
28440;Thumb Up
147787;Swiping Up
127853;Swiping Up
82742;Zooming In With Full Hand
11123;Doing other things
48164;Swiping Right
75095;Stop Sign
45961;Doing other things
133732;Zooming In With Full Hand
76791;Swiping Right
57009;Thumb Up
144078;Zooming In With Full Hand
120362;Thumb Up
132862;Thumb Up
49143;Swiping Right
93824;Doing other things
64850;Swiping Right
49685;Thumb Up
20842;Thumb Up
48029;Stop Sign
130900;No gesture
110967;Stop Sign
69826;Swiping Right
67717;Zooming In With Full Hand
41992;Doing other things
28034;Doing other things
24919;Doing other things
44510;Doing other things
17472;Stop Sign
31303;Zooming In With Full Hand
44523;Zooming In With Full Hand
41874;Thumb Up
145840;Swiping Up
125947;Doing other things
31597;Stop Sign
61353;Thumb Up
10693;Doing other things
81901;Thumb Up
108573;Doing other things
72108;Swiping Right
50713;Swiping Right
27625;Swiping Up
25550;Stop Sign
7448;Swiping Up
108846;No gesture
73285;Stop Sign
116916;Zooming In With Full Hand
28131;Zooming In With Full Hand
52173;Swiping Right
118374;Doing other things
14055;Doing other things
42371;Doing other things
45111;Thumb Up
133778;Doing other things
94727;Stop Sign
60765;Swiping Up
131249;Doing other things
94559;Doing other things
140066;Doing other things
112612;Doing other things
12600;Zooming In With Full Hand
131252;Doing other things
95288;Doing other things
122180;Zooming In With Full Hand
114518;Thumb Up
36695;No gesture
67516;Swiping Right
28592;Swiping Up
5800;Doing other things
139549;No gesture
12071;Stop Sign
146837;Stop Sign
131800;Thumb Up
14095;Swiping Right
60863;Thumb Up
65651;Stop Sign
74641;Thumb Up
130648;Zooming In With Full Hand
36874;Thumb Up
74637;Stop Sign
105833;Thumb Up
99928;Doing other things
55679;Stop Sign
56126;Zooming In With Full Hand
94554;Swiping Up
89778;Swiping Right
93400;Doing other things
95638;Doing other things
64919;No gesture
79026;Swiping Up
1948;Swiping Up
88178;Zooming In With Full Hand
114845;Thumb Up
47943;Thumb Up
109835;Doing other things
37181;Doing other things
81983;No gesture
117079;Stop Sign
14139;No gesture
97034;No gesture
103007;Swiping Right
117721;Stop Sign
75182;Thumb Up
58497;No gesture
675;Doing other things
66054;Swiping Right
888;Zooming In With Full Hand
22159;Zooming In With Full Hand
7026;Doing other things
119286;No gesture
99173;No gesture
80424;Swiping Up
83235;No gesture
66036;Swiping Right
103497;Swiping Up
46711;Doing other things
111190;No gesture
5640;Doing other things
15542;Zooming In With Full Hand
116215;Doing other things
111306;Thumb Up
100906;No gesture
121869;Swiping Up
55486;Doing other things
69887;Doing other things
13971;Swiping Up
129256;Thumb Up
118161;Thumb Up
43707;Swiping Up
32073;No gesture
59414;No gesture
63536;Doing other things
13169;Swiping Right
121693;Doing other things
59976;Stop Sign
99874;Thumb Up
44634;Thumb Up
4700;Doing other things
19450;Stop Sign
412;No gesture
36356;Doing other things
28212;Zooming In With Full Hand
47681;Zooming In With Full Hand
132575;Doing other things
61927;Stop Sign
92223;Swiping Right
114529;Swiping Right
133218;Thumb Up
126779;No gesture
80392;Zooming In With Full Hand
24401;Swiping Up
96162;Zooming In With Full Hand
55223;Thumb Up
6784;Swiping Up
141247;No gesture
75382;Swiping Up
137551;No gesture
100613;Stop Sign
10508;Swiping Right
52428;Zooming In With Full Hand
101569;Zooming In With Full Hand
71371;Swiping Right
26427;Swiping Right
40164;Zooming In With Full Hand
64275;Swiping Up
51983;Swiping Right
17203;Thumb Up
122810;Stop Sign
81583;Swiping Right
109915;Doing other things
81016;Doing other things
10080;Thumb Up
66231;Zooming In With Full Hand
91327;Doing other things
49246;Stop Sign
84163;Zooming In With Full Hand
138280;Doing other things
131752;Thumb Up
8563;Doing other things
5261;Swiping Right
31602;Doing other things
113603;No gesture
26274;Doing other things
123152;Doing other things
42656;No gesture
64591;Doing other things
115858;Doing other things
3502;Stop Sign
72182;No gesture
35832;Doing other things
61271;Doing other things
34129;Swiping Right
2665;Swiping Right
134633;Doing other things
94259;No gesture
97004;Stop Sign
1203;No gesture
83629;Zooming In With Full Hand
130944;Stop Sign
117858;Thumb Up
123355;Thumb Up
8778;Doing other things
117239;Doing other things
16433;Stop Sign
43839;Doing other things
108638;Stop Sign
18201;Swiping Right
133965;Stop Sign
95181;Doing other things
142880;Doing other things
101671;Doing other things
105283;Doing other things
104610;Doing other things
70168;Swiping Right
45143;Zooming In With Full Hand
68477;Doing other things
103326;Doing other things
77534;Swiping Up
102754;No gesture
87363;Stop Sign
120001;No gesture
46534;Doing other things
17354;Doing other things
66349;Swiping Right
29470;No gesture
118682;Thumb Up
14748;Thumb Up
108584;Swiping Up
34823;Thumb Up
89724;Doing other things
145099;Swiping Up
39225;Swiping Up
44201;Swiping Right
104267;Swiping Right
46991;Thumb Up
95358;Swiping Right
81093;Doing other things
69649;Doing other things
73202;Zooming In With Full Hand
51273;Stop Sign
102634;No gesture
58043;Doing other things
46658;No gesture
24167;No gesture
79467;Zooming In With Full Hand
72465;Swiping Right
116280;No gesture
1862;Swiping Up
140377;Thumb Up
24796;Thumb Up
53716;Zooming In With Full Hand
126967;Doing other things
108934;Doing other things
92905;Swiping Up
16120;Zooming In With Full Hand
20600;Swiping Right
25006;Zooming In With Full Hand
16618;Doing other things
140792;Stop Sign
95403;Stop Sign
119951;Stop Sign
6373;Thumb Up
28190;Doing other things
70912;Zooming In With Full Hand
8791;Swiping Right
93163;Doing other things
59805;No gesture
81057;Thumb Up
45887;Doing other things
144847;Zooming In With Full Hand
66127;Thumb Up
7181;Doing other things
84789;Doing other things
146662;Zooming In With Full Hand
45723;Doing other things
36238;Thumb Up
107713;Stop Sign
82113;Stop Sign
74312;Doing other things
8523;No gesture
20706;No gesture
128912;Doing other things
142037;Stop Sign
32228;Swiping Up
95845;Thumb Up
61990;Stop Sign
3315;Stop Sign
23087;Doing other things
72143;Stop Sign
100148;Thumb Up
45117;No gesture
145673;Swiping Right
101476;Swiping Right
72700;Zooming In With Full Hand
144931;Zooming In With Full Hand
41985;Swiping Right
87991;Stop Sign
10550;Zooming In With Full Hand
128622;Stop Sign
130618;Zooming In With Full Hand
113882;Doing other things
134837;Zooming In With Full Hand
30768;Doing other things
109887;Doing other things
103880;Zooming In With Full Hand
68155;Swiping Right
135093;Doing other things
55099;Doing other things
26628;Doing other things
18448;No gesture
117692;Doing other things
123460;Swiping Up
75514;Doing other things
138490;Zooming In With Full Hand
92210;Doing other things
52644;Doing other things
92845;Swiping Up
147438;Swiping Up
81336;Zooming In With Full Hand
88611;Doing other things
100604;No gesture
6470;Thumb Up
128708;Zooming In With Full Hand
102174;Zooming In With Full Hand
6752;No gesture
26557;Stop Sign
4570;Swiping Right
1820;Thumb Up
62467;No gesture
11501;Thumb Up
111915;Thumb Up
8187;Doing other things
71355;Stop Sign
92747;Swiping Right
57939;No gesture
111641;Thumb Up
103334;Stop Sign
17219;Thumb Up
118622;Doing other things
116424;Zooming In With Full Hand
38466;Swiping Up
63906;Swiping Right
28305;Stop Sign
25760;Zooming In With Full Hand
2982;Swiping Up
127636;Doing other things
122739;Doing other things
50150;Doing other things
44287;Doing other things
31092;Stop Sign
30253;Zooming In With Full Hand
16563;Stop Sign
34114;Doing other things
57348;Stop Sign
102985;Doing other things
74391;Stop Sign
82520;Stop Sign
5472;Zooming In With Full Hand
135199;Thumb Up
49595;Doing other things
81128;Thumb Up
61789;Swiping Right
7065;Swiping Up
62889;Doing other things
129788;Swiping Up
33541;Doing other things
78971;No gesture
48241;Zooming In With Full Hand
119790;Doing other things
116836;No gesture
6554;No gesture
127383;Swiping Up
47797;Doing other things
24342;Zooming In With Full Hand
115554;Thumb Up
8507;Thumb Up
49855;Doing other things
86225;Doing other things
80656;No gesture
91551;Swiping Up
107944;Swiping Right
52494;Doing other things
6303;Thumb Up
84638;Swiping Right
27352;Doing other things
49026;Zooming In With Full Hand
16847;Doing other things
30595;Doing other things
115490;Doing other things
93012;Swiping Right
54302;Doing other things
47451;Swiping Right
11027;Doing other things
82460;Swiping Right
140498;Zooming In With Full Hand
133583;Zooming In With Full Hand
22375;Swiping Up
44662;Thumb Up
37506;Zooming In With Full Hand
108410;Doing other things
140146;Zooming In With Full Hand
135954;No gesture
20;Doing other things
54944;Swiping Right
67932;Doing other things
64508;Doing other things
51210;No gesture
93782;Zooming In With Full Hand
88382;Doing other things
103899;Doing other things
20333;Swiping Right
95004;Swiping Right
17685;Thumb Up
99891;No gesture
93264;Zooming In With Full Hand
136765;Thumb Up
61384;Zooming In With Full Hand
25496;No gesture
14108;Stop Sign
87282;Swiping Up
92861;Swiping Up
43112;Swiping Right
369;Swiping Right
52117;Doing other things
144355;Doing other things
137848;Stop Sign
45466;Doing other things
1635;Swiping Right
64819;Zooming In With Full Hand
107435;Doing other things
143977;Thumb Up
118865;Zooming In With Full Hand
52222;Swiping Right
6039;Doing other things
27873;Swiping Up
47274;Zooming In With Full Hand
9233;Doing other things
77129;Zooming In With Full Hand
30743;Zooming In With Full Hand
117254;No gesture
130744;Doing other things
38737;No gesture
112851;Swiping Up
50842;Doing other things
78542;Thumb Up
118970;Doing other things
15509;Thumb Up
53274;Doing other things
72208;Swiping Right
131668;Swiping Right
50458;Doing other things
55494;Doing other things
28142;Swiping Up
130193;Doing other things
27782;Doing other things
101446;Swiping Right
51013;Swiping Right
41962;Swiping Up
54198;Swiping Up
23903;No gesture
66762;Doing other things
118958;No gesture
128328;Swiping Right
28195;Doing other things
36668;Thumb Up
71035;Doing other things
90121;Doing other things
30610;Thumb Up
144708;Thumb Up
82611;Swiping Up
32431;Doing other things
137601;Doing other things
87370;Thumb Up
69148;No gesture
89950;Swiping Right
43779;Swiping Up
94135;No gesture
71556;No gesture
36545;Doing other things
5039;Doing other things
29278;Doing other things
22333;Doing other things
132848;Swiping Up
105416;Swiping Right
30770;Zooming In With Full Hand
48526;Swiping Right
1199;Zooming In With Full Hand
110749;Stop Sign
39123;Swiping Up
97882;Doing other things
26461;Thumb Up
22066;Swiping Up
15686;Swiping Right
128772;Swiping Up
16793;Doing other things
67793;Stop Sign
47597;Doing other things
27344;Zooming In With Full Hand
26794;Swiping Up
99320;Swiping Right
126985;Thumb Up
62199;No gesture
26705;Doing other things
75930;No gesture
6321;Thumb Up
49400;Doing other things
68679;Thumb Up
72284;No gesture
19508;Stop Sign
41771;Swiping Right
116554;No gesture
3199;Doing other things
53862;Doing other things
144145;No gesture
72269;Swiping Right
121677;Stop Sign
17748;No gesture
53713;Doing other things
40200;No gesture
5795;Swiping Up
31779;Doing other things
66663;No gesture
41077;Swiping Right
141805;Doing other things
319;Stop Sign
105554;Swiping Right
114554;Swiping Right
29100;Doing other things
74787;Doing other things
58743;Doing other things
67334;Zooming In With Full Hand
30972;Doing other things
111065;Doing other things
126854;Thumb Up
20484;No gesture
142328;Swiping Up
41904;Zooming In With Full Hand
27309;Zooming In With Full Hand
104173;Doing other things
128979;Swiping Up
121925;Thumb Up
6293;Swiping Right
131461;Swiping Right
105902;Swiping Right
141797;Zooming In With Full Hand
72207;Swiping Up
90814;Stop Sign
55666;No gesture
123630;Swiping Up
79423;No gesture
2437;Thumb Up
90498;Swiping Right
104549;Stop Sign
46855;Thumb Up
106261;Doing other things
59788;Swiping Up
62459;No gesture
140976;Zooming In With Full Hand
47766;Doing other things
118729;Doing other things
79825;No gesture
26748;Doing other things
9604;Doing other things
25800;Zooming In With Full Hand
135805;Zooming In With Full Hand
89563;Zooming In With Full Hand
45359;Thumb Up
76314;Doing other things
105778;Stop Sign
65439;Zooming In With Full Hand
55782;No gesture
146432;Zooming In With Full Hand
120709;Zooming In With Full Hand
145228;Zooming In With Full Hand
4871;Swiping Up
99836;Swiping Right
79586;No gesture
131520;Doing other things
134156;No gesture
120965;Zooming In With Full Hand
27875;Zooming In With Full Hand
147144;Swiping Up
147911;Stop Sign
123769;Swiping Up
91410;No gesture
49864;Doing other things
77107;Thumb Up
136589;Zooming In With Full Hand
1940;No gesture
34833;Doing other things
63667;No gesture
90543;Swiping Up
19803;Doing other things
36229;No gesture
31691;No gesture
61926;Thumb Up
131086;Thumb Up
110442;Swiping Up
27552;Stop Sign
24669;No gesture
1343;Zooming In With Full Hand
71478;Swiping Up
104094;Doing other things
140807;Swiping Up
117735;Doing other things
70564;Doing other things
48818;Swiping Up
23681;Stop Sign
57750;Swiping Up
142681;Thumb Up
131490;Doing other things
120372;Swiping Up
46579;Swiping Up
112725;No gesture
8479;Zooming In With Full Hand
57438;Thumb Up
30380;Doing other things
68143;Stop Sign
56935;Doing other things
76821;Swiping Up
114234;Thumb Up
141972;Swiping Right
81314;Stop Sign
49039;No gesture
32867;Stop Sign
51670;Stop Sign
18095;Doing other things
115019;No gesture
81728;Thumb Up
7906;Zooming In With Full Hand
26715;Doing other things
25187;Zooming In With Full Hand
135108;Doing other things
1694;Swiping Right
71042;Swiping Right
99755;Zooming In With Full Hand
104625;Stop Sign
86228;Doing other things
27292;Swiping Up
146697;No gesture
127276;Stop Sign
12274;Zooming In With Full Hand
52294;Thumb Up
85904;Thumb Up
13897;Doing other things
61411;No gesture
17324;No gesture
69982;Zooming In With Full Hand
2753;Doing other things
32096;Swiping Right
117117;Doing other things
5321;Thumb Up
113906;Zooming In With Full Hand
109914;Swiping Up
136230;No gesture
146542;Swiping Up
80887;Doing other things
4737;No gesture
138650;No gesture
74411;Doing other things
141532;Doing other things
76716;Thumb Up
38511;Stop Sign
76009;Stop Sign
146933;Thumb Up
107434;Stop Sign
47205;Zooming In With Full Hand
38394;Swiping Up
16513;No gesture
143037;Stop Sign
26814;Doing other things
122159;Doing other things
103139;Thumb Up
21423;Thumb Up
80534;Thumb Up
91201;No gesture
58019;Doing other things
113459;Doing other things
126292;Thumb Up
50871;Doing other things
77000;Zooming In With Full Hand
95125;Doing other things
138494;No gesture
12937;Swiping Up
132844;Doing other things
143838;Doing other things
64732;Zooming In With Full Hand
16902;Doing other things
127947;Swiping Up
75972;Zooming In With Full Hand
33605;Doing other things
35436;Zooming In With Full Hand
104487;Swiping Up
92171;Doing other things
106403;No gesture
49302;Thumb Up
103471;Thumb Up
129360;Swiping Right
133635;Doing other things
114743;Zooming In With Full Hand
121189;Doing other things
2811;Thumb Up
93245;Zooming In With Full Hand
137248;Swiping Right
29087;Swiping Right
7617;Swiping Right
20338;Zooming In With Full Hand
62636;Zooming In With Full Hand
25606;Doing other things
100418;No gesture
112347;Doing other things
46814;Thumb Up
85874;Thumb Up
34144;Stop Sign
57619;Thumb Up
67772;Zooming In With Full Hand
122871;Swiping Up
28678;Doing other things
72943;Zooming In With Full Hand
32889;Doing other things
1969;Thumb Up
76393;Doing other things
3319;Zooming In With Full Hand
79616;Doing other things
116494;Zooming In With Full Hand
128935;Stop Sign
41575;Thumb Up
29332;Swiping Up
126537;No gesture
93353;Zooming In With Full Hand
40271;Thumb Up
36475;Doing other things
15876;Doing other things
69466;Swiping Up
113192;Swiping Up
95136;No gesture
146535;Doing other things
25682;Stop Sign
125177;No gesture
99504;Thumb Up
144602;Stop Sign
52181;Swiping Up
9738;Stop Sign
12815;Stop Sign
41413;Zooming In With Full Hand
146640;No gesture
130368;Doing other things
90754;Doing other things
105119;Swiping Right
126992;Stop Sign
112264;Thumb Up
101669;Doing other things
56518;Zooming In With Full Hand
48585;Stop Sign
50899;Zooming In With Full Hand
1192;Swiping Right
17180;Swiping Right
39005;Swiping Up
90042;Swiping Right
54636;Thumb Up
51112;Doing other things
8247;Zooming In With Full Hand
5760;Thumb Up
51689;Doing other things
10727;Swiping Up
99077;Doing other things
116975;Swiping Right
53267;Swiping Right
95231;Doing other things
8892;Swiping Right
107294;No gesture
8916;No gesture
31434;Zooming In With Full Hand
82936;Doing other things
106423;Swiping Right
99959;Doing other things
54577;No gesture
103816;No gesture
34974;Zooming In With Full Hand
47584;Swiping Up
93332;Doing other things
48996;Doing other things
66998;Doing other things
111192;Swiping Right
35323;Doing other things
35341;Zooming In With Full Hand
72132;Stop Sign
103218;Stop Sign
138360;Doing other things
14078;Swiping Up
66187;Swiping Right
42938;Thumb Up
144033;Stop Sign
60605;Doing other things
123734;Doing other things
141117;Stop Sign
137209;No gesture
32247;No gesture
66899;Swiping Right
136073;Swiping Up
108528;Swiping Right
52582;Zooming In With Full Hand
75473;Zooming In With Full Hand
112662;Doing other things
64138;Doing other things
126000;Swiping Up
5393;Stop Sign
19415;Thumb Up
63543;Doing other things
133956;Stop Sign
43414;Thumb Up
110964;Doing other things
81122;Thumb Up
125723;Doing other things
35295;No gesture
4646;Zooming In With Full Hand
5493;Zooming In With Full Hand
102461;Doing other things
116382;Thumb Up
19861;Swiping Up
33072;No gesture
72782;Swiping Right
71019;Swiping Up
39257;Doing other things
23055;Stop Sign
3085;Doing other things
115002;Swiping Right
60797;Stop Sign
105365;Swiping Right
102957;Swiping Up
20691;Stop Sign
9695;Swiping Right
34623;Swiping Right
33970;Zooming In With Full Hand
22304;Doing other things
93713;Swiping Up
68933;Stop Sign
21359;Doing other things
68905;No gesture
124549;Zooming In With Full Hand
143486;Doing other things
43815;Stop Sign
14905;Stop Sign
112805;Doing other things
51289;Swiping Up
84352;Zooming In With Full Hand
4345;Zooming In With Full Hand
49513;Swiping Right
139494;Doing other things
92965;Doing other things
35763;No gesture
17919;Thumb Up
17425;No gesture
87703;Swiping Right
85294;Swiping Up
79140;Stop Sign
87857;Zooming In With Full Hand
126842;Swiping Up
126627;Swiping Right
114477;Stop Sign
8924;Stop Sign
85856;No gesture
134173;Swiping Up
63933;No gesture
129796;No gesture
22459;Thumb Up
21217;Doing other things
124915;No gesture
109378;Doing other things
109426;No gesture
86345;Doing other things
109788;Zooming In With Full Hand
81012;Swiping Up
137415;Swiping Up
75320;Zooming In With Full Hand
24071;Stop Sign
55151;Doing other things
3301;Thumb Up
36309;Stop Sign
93850;Swiping Right
11976;Stop Sign
58091;Zooming In With Full Hand
29834;Stop Sign
22889;Zooming In With Full Hand
129193;Doing other things
128210;Doing other things
107367;Swiping Up
107920;Doing other things
116433;Swiping Up
63099;Swiping Right
15530;Zooming In With Full Hand
14674;Swiping Right
66554;Swiping Right
53354;No gesture
31353;Doing other things
20144;Doing other things
78083;Thumb Up
92928;Stop Sign
132317;Swiping Right
110141;Swiping Up
134846;Thumb Up
46526;Thumb Up
25344;Thumb Up
64370;Swiping Up
96688;No gesture
6596;Stop Sign
138410;Swiping Right
113114;Swiping Up
63541;Stop Sign
11513;Doing other things
91712;Doing other things
132147;Thumb Up
38563;No gesture
25011;Thumb Up
84373;Stop Sign
18743;Thumb Up
40292;Stop Sign
102344;Stop Sign
72760;Swiping Right
77826;Stop Sign
51785;Swiping Up
78328;No gesture
101705;Thumb Up
113036;Swiping Up
19169;Swiping Right
19077;Doing other things
24438;Swiping Right
13937;Zooming In With Full Hand
79331;Zooming In With Full Hand
104239;No gesture
14059;Thumb Up
40282;No gesture
139248;Swiping Up
129673;Stop Sign
75429;Thumb Up
4556;No gesture
89263;Doing other things
40417;Swiping Up
39636;Zooming In With Full Hand
50724;Swiping Right
111363;Doing other things
49937;Stop Sign
79041;Doing other things
143873;Doing other things
92252;Swiping Right
1460;No gesture
98933;Swiping Up
73206;Doing other things
78289;Swiping Up
68507;Swiping Right
97987;Stop Sign
63958;Stop Sign
130045;No gesture
107916;No gesture
11903;Thumb Up
88461;Swiping Up
62943;Swiping Up
57122;Stop Sign
111905;Swiping Right
13210;Swiping Up
138497;Swiping Up
27477;Zooming In With Full Hand
105214;Zooming In With Full Hand
114934;Swiping Up
61224;Doing other things
6938;No gesture
139269;Doing other things
137331;Swiping Right
145671;Zooming In With Full Hand
76524;Thumb Up
130392;Thumb Up
136859;Thumb Up
89931;Swiping Up
81894;Zooming In With Full Hand
41622;Stop Sign
132374;Doing other things
139292;Doing other things
120014;Stop Sign
103102;No gesture
46300;Zooming In With Full Hand
76027;Swiping Right
38492;No gesture
4663;Swiping Right
54762;Zooming In With Full Hand
34041;Doing other things
134623;Stop Sign
131245;Doing other things
63460;Doing other things
39493;No gesture
105435;No gesture
111160;Doing other things
109439;Zooming In With Full Hand
128318;Doing other things
84498;Doing other things
53072;Swiping Up
18775;No gesture
85545;Stop Sign
65004;Doing other things
142537;Thumb Up
58714;Swiping Right
31241;Stop Sign
26358;Doing other things
130403;Swiping Up
60873;No gesture
37583;Doing other things
141803;Swiping Right
108468;No gesture
123627;Swiping Up
120442;No gesture
105793;No gesture
36606;Swiping Up
79451;Swiping Up
95860;Thumb Up
119584;Stop Sign
52161;Doing other things
130745;Zooming In With Full Hand
122000;Swiping Up
48725;Swiping Right
112572;Doing other things
101689;Swiping Up
139451;Zooming In With Full Hand
122520;Thumb Up
43664;Stop Sign
108943;Thumb Up
144079;Swiping Up
95234;Swiping Up
59540;Doing other things
55080;Doing other things
1835;Thumb Up
48782;Swiping Right
73247;Doing other things
67082;No gesture
61879;Doing other things
9346;Zooming In With Full Hand
136438;Doing other things
32090;Zooming In With Full Hand
96187;Swiping Right
23507;Thumb Up
7555;Stop Sign
135120;Swiping Right
115220;Thumb Up
125012;Thumb Up
24076;Stop Sign
100220;Thumb Up
7703;Stop Sign
125324;Zooming In With Full Hand
140369;Doing other things
60134;Doing other things
147220;Swiping Up
139585;Doing other things
890;Thumb Up
138242;Swiping Up
108734;Doing other things
128920;Doing other things
95364;Thumb Up
98815;Stop Sign
103896;Stop Sign
38535;Swiping Up
52382;Swiping Up
104280;Zooming In With Full Hand
6605;Doing other things
67025;Doing other things
42204;Stop Sign
19426;Zooming In With Full Hand
101828;Swiping Up
20736;Doing other things
13145;No gesture
17503;Zooming In With Full Hand
21378;Swiping Right
138091;Zooming In With Full Hand
